match_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,labellabel,avg_performane_of_main_home_players,avg_performane_of_all_home_players,avg_performane_of_main_away_players,avg_performane_of_all_away_players
1019931,8576,9836,2,1,Win,70.70921549039195,67.19164029672051,70.86917494270435,67.70444696654941
1019934,8583,9853,0,0,Draw,71.10359848484848,68.62049894881832,76.13497381171801,73.30175727397307
1019936,8521,8592,1,0,Win,70.8798118826478,67.37818372499065,77.78725017672386,75.00176703848432
1019938,4087,8481,2,0,Win,73.6682275132275,71.31733157760104,72.30206000895656,69.71637697285401
1019940,9748,9847,4,4,Draw,80.06019358741682,77.1463845647844,79.98196186914518,77.70339540478888
1019943,10249,9827,1,0,Win,75.80555555555556,73.93908877185923,76.45695402298851,74.68897359171653
1019946,9831,7819,1,0,Win,74.0790236460717,70.5439675884756,71.22953216374269,68.08615754261687
1019948,9851,8639,1,1,Draw,74.4816191904048,71.73286438418404,79.652065681445,75.95358827306899
1019951,9941,9874,2,0,Win,74.78399033816424,71.54920055363789,72.14599647830146,69.46166408203
1019952,9873,8689,2,0,Win,73.83812240047534,71.2299546264787,72.44683716965046,69.55452830654237
1019956,9827,9831,1,2,Defeat,76.57833333333333,74.98291298565591,74.0790236460717,70.58006384516008
1019958,7819,8521,0,0,Draw,72.4891732450556,68.282869505639,70.8798118826478,68.04863827044518
1019961,9836,10249,1,1,Draw,70.86917494270435,68.15766334081842,74.95579710144929,72.76838883566741
1019963,8639,8583,2,2,Draw,79.652065681445,76.49447561539174,71.10359848484848,68.62049894881832
1019965,8689,9851,0,2,Defeat,72.98837563118893,70.16004044146626,74.3716191904048,71.9173864168286
1019967,8592,9941,0,1,Defeat,77.06545530492899,75.08493387165116,75.13657654506079,72.48851416737065
1019969,8481,9748,2,0,Win,72.30206000895656,69.48036298684002,80.06019358741682,77.1463845647844
1019970,9847,8576,4,1,Win,80.26341641459972,78.02724567216858,70.70921549039195,67.19164029672051
1019972,9853,4087,0,2,Defeat,76.127980804725,73.72139503371778,73.6682275132275,71.31733157760104
1019974,9874,9873,1,1,Draw,71.92621240601503,68.7691932569026,72.32862745098039,69.26019196489786
1019977,8576,8592,1,0,Win,70.70921549039195,66.95489787247807,76.92021720969089,74.27735811407541
1019980,8521,9827,0,2,Defeat,69.83902240896359,67.41975489891477,76.45695402298851,74.68897359171653
1019983,9836,9847,1,2,Defeat,70.83257918552036,67.19138541197364,79.67868914187245,76.7241489293392
1019985,4087,9874,2,3,Defeat,73.96656084656085,71.72088888985401,72.15363536719035,68.40227227434272
1019989,9748,8639,2,1,Win,79.89769358741682,77.60113608865426,79.652065681445,76.48788800010847
1019992,10249,7819,3,0,Win,75.80555555555556,73.49905821418162,72.4891732450556,68.8056951648283
1019994,9831,8481,1,1,Draw,74.0790236460717,70.44816339267139,72.30206000895656,69.48036298684002
1019996,9851,8583,1,1,Draw,74.4816191904048,71.43686871318837,71.43875,68.36168352182108
1020000,9941,8689,1,1,Draw,75.13657654506079,72.71194074079722,71.95472766884532,68.58360792257851
1020002,9873,9853,1,2,Defeat,73.83812240047534,71.1879344244585,76.127980804725,73.7359294758838
1020008,8583,4087,0,2,Defeat,71.43875,69.1627287332941,73.16537037037037,71.08876014902961
1020010,9827,8576,1,1,Draw,76.10165099268548,74.34691166813288,71.84497306614955,67.66540151025445
1020011,7819,9847,2,2,Draw,72.4891732450556,68.78578174491487,80.26341641459972,77.09080911407425
1020014,8639,9873,4,0,Win,80.03523809523809,76.86261671966477,72.92849673202616,69.99700123406006
1020016,8689,8521,2,1,Win,73.11926807970151,70.74646388644236,71.4118118826478,68.37676001501079
1020017,8592,9836,1,2,Defeat,78.45854911372153,76.03107005614844,71.09854557207498,68.2887822219373
1020019,8481,10249,1,0,Win,72.30206000895656,69.48036298684002,75.80555555555556,73.45247436324995
1020021,9851,9941,0,1,Defeat,74.6414109926169,71.50950135055751,75.13657654506079,72.49463304848952
1020023,9853,9748,0,1,Defeat,76.20063037737457,73.5884193492715,79.75976255293406,76.8416052968654
1020025,9874,9831,2,0,Win,72.15363536719035,67.96136318343362,74.25680142384948,70.8092745037825
1020028,8576,8689,1,1,Draw,71.84497306614955,67.50198411956433,73.21663650075415,71.63182754002851
1020030,8521,8481,0,1,Defeat,70.8798118826478,67.7988379370887,72.46569637259293,69.84806146483263
1020033,9836,7819,2,0,Win,71.09854557207498,68.2887822219373,72.34648318657608,68.70064465977778
1020034,4087,8639,0,3,Defeat,72.56991039426524,70.50248068775016,80.03523809523809,76.86261671966477
1020036,9748,9874,2,1,Win,80.10229885057473,77.66742396744213,72.29574063034825,68.13580496971753
1020038,10249,9853,1,0,Win,75.7579365079365,73.60575543852589,76.13497381171801,73.4135139383613
1020040,9831,8592,1,1,Draw,74.0790236460717,70.57698570672098,77.92772636720005,75.73567443543521
1020050,9847,9827,1,1,Draw,79.85468914187246,77.05828116074416,76.50944444444444,74.65511225103701
1020053,9941,8583,1,0,Win,75.13657654506079,72.25615561683027,71.0098611111111,68.49216123124616
1020055,9873,9851,1,0,Win,73.42566448801743,70.90222008927891,74.4816191904048,71.3697029377873
1019357,8576,4087,1,1,Draw,71.29354449472096,68.36200332740962,72.95867585630744,70.07041428721699
1019358,9827,8583,1,1,Draw,75.98165099268547,74.46585531214664,70.76859649122807,69.08518867964759
1019359,8521,9748,1,1,Draw,71.19790275084392,68.0373207992558,80.31333333333335,75.71670425293323
1019361,7819,8639,1,2,Defeat,73.24381645131172,69.63723638346629,80.03523809523809,77.68061246660788
1019363,9836,8689,2,0,Win,70.4076364811659,67.02139472467364,72.82946874859783,70.23185667755764
1019365,8592,9853,0,0,Draw,79.44865900383141,76.62326658016313,76.83008492282912,74.12896848381585
1019368,10249,9851,4,0,Win,75.7579365079365,73.28280141314623,74.3716191904048,70.94498698025804
1019370,8481,9874,1,2,Defeat,71.77854367854367,68.69816723680358,72.83488536719035,69.09420139609348
1019372,9831,9941,1,1,Draw,74.15797101449276,71.53907195017035,73.69809191149106,71.44910045545835
1019374,9847,9873,2,1,Win,78.04565537730244,75.7956215184232,73.1262705486235,70.83501305389007
1020057,8583,9873,2,0,Win,71.1139880952381,68.74505620973922,73.42566448801743,70.68555342261226
1020060,9827,9836,1,1,Draw,76.50944444444444,74.65511225103701,71.09854557207498,68.2887822219373
1020062,7819,8576,0,0,Draw,72.02409387997622,69.18296789210102,71.84497306614955,68.14315544823566
1020064,8639,9941,2,1,Win,80.03523809523809,76.53344675919045,74.46768022399057,71.87944208003769
1020071,8689,4087,0,1,Defeat,73.21663650075415,71.29881318596152,73.16537037037037,70.64791484377625
1020075,8592,10249,1,3,Defeat,77.59213839195691,74.91285584518442,75.7579365079365,73.62090695367739
1020078,8481,9847,2,1,Win,72.30206000895656,69.48036298684002,78.50760302717579,76.50464974041229
1020080,9851,9748,1,1,Draw,74.4816191904048,72.10369233919049,80.10229885057473,77.16511411758236
1020082,9853,9831,2,3,Defeat,75.32563037737457,72.9843205953653,74.0790236460717,70.45812328571952
1020092,9874,8521,2,1,Win,72.43141314496813,68.71641368848412,71.4118118826478,69.19514982562549
1020096,8576,9853,1,1,Draw,71.84497306614955,68.06234736742758,76.20063037737457,73.27400693242008
1020099,8521,8639,3,1,Win,70.58491129785247,68.70095980511967,80.03523809523809,76.52148503670243
1020101,7819,9827,1,0,Win,71.65362604371892,68.21215587583445,76.50944444444444,74.69505715461827
1020104,9836,8481,0,2,Defeat,71.09854557207498,68.35948929264438,72.30206000895656,69.48036298684002
1020106,4087,9851,1,3,Defeat,73.16537037037037,71.07644355191023,73.86886342024923,71.3753275286847
1020109,9748,8583,2,1,Win,79.79122807017544,77.37028111029926,71.43875,69.16745128347121
1020111,10249,9874,2,1,Win,75.7579365079365,73.6505122168353,71.60685174145935,68.8112702872283
1020114,9831,8689,2,0,Win,74.0790236460717,71.01019669862764,73.21663650075415,71.40423601390758
1020115,9847,8592,2,1,Win,80.26341641459972,78.24347445617228,78.47045387562629,76.60146700812432
1020117,9873,9941,2,0,Win,73.42566448801743,71.12671618142207,75.13657654506079,72.48851416737065
1020118,8583,9847,1,1,Draw,71.43875,69.3147531794362,79.81269871125043,77.99168979276364
1020119,8639,8576,4,1,Win,80.00165413533834,76.38369106172935,70.64138332255979,66.91799475034769
1020120,8689,10249,2,1,Win,72.85750337381916,70.15428217824983,75.80555555555556,73.90397678239941
1020123,8592,7819,1,1,Draw,78.34940124404734,76.10640819488368,72.53681789431315,69.3158734030124
1020124,8481,9827,2,2,Draw,72.30206000895656,69.48036298684002,76.45695402298851,74.68897359171653
1020126,9851,9831,3,1,Win,74.69520409606517,72.30264279667057,73.68194762267989,70.5750985697496
1020128,9853,8521,2,1,Win,76.83008492282912,74.32841809837242,71.4118118826478,69.45694066636369
1020130,9874,9836,1,0,Win,72.43141314496813,69.36151858358902,70.51031027795733,67.0591597944539
1020132,9941,9748,3,0,Win,72.99468765617192,70.68133569818683,78.67040229885058,76.02149565756336
1020134,9873,4087,0,3,Defeat,73.01566448801744,70.8165557536146,73.16537037037037,70.87049389515964
1020137,8576,8481,0,0,Draw,70.73134987774374,67.66959712250342,72.27478728168384,69.42664397857556
1020149,9827,8592,2,1,Win,76.38944444444444,74.89705439979734,78.46355732390215,76.39688477921335
1020150,8521,9851,0,1,Defeat,71.4118118826478,69.45694066636369,74.2293114980971,71.88381961820832
1020152,7819,9853,1,4,Defeat,72.0842926417879,68.62165852697933,76.83008492282912,74.28754887987164
1020153,9836,8639,0,2,Defeat,70.4076364811659,67.61201454516963,79.72743410249763,76.70944084917328
1020156,4087,9941,2,1,Win,73.16537037037037,70.6137790191266,74.81198080037994,72.04837895473685
1020159,9748,8689,3,2,Win,79.38290229885058,76.76313198749224,73.11926807970151,70.06805223172577
1020162,10249,9873,1,0,Win,75.7579365079365,73.63237881514925,73.42566448801743,70.10651416122005
1020163,9831,8583,1,0,Win,73.42639206712434,70.11492376980208,71.54541666666667,68.79385820987812
1020167,9847,9874,6,1,Win,80.26341641459972,77.64648855437355,72.43141314496813,69.53596036987291
1020181,8583,8521,4,0,Win,71.43875,68.73922161839943,71.4118118826478,68.75647738695304
1020183,4087,9748,1,3,Defeat,71.37191996364322,68.65862320328843,79.98408521303259,77.1117898491552
1020185,8639,9847,2,1,Win,80.03523809523809,77.23263266862809,80.01846691965022,77.44982944996043
1020187,8689,8592,2,1,Win,72.84613541526451,69.41760123344868,78.19450970485453,75.18688500581645
1020188,8481,7819,1,1,Draw,72.30206000895656,69.72774060921765,72.31207041956567,68.72519388051468
1020190,9851,8576,3,1,Win,74.34920539730135,71.78195320875571,70.73134987774374,67.52938733229362
1020191,9853,9836,1,0,Win,76.83008492282912,74.28754887987164,71.09854557207498,67.31227922404392
1020193,9874,9827,0,3,Defeat,71.96950838306336,68.02497785159376,76.38944444444444,74.89705439979734
1020194,9941,10249,0,1,Defeat,74.55011500659927,71.44289358474471,75.7579365079365,73.62090695367739
1020196,9873,9831,2,0,Win,73.20084967320261,70.00432560903151,73.42639206712434,70.61451054666158
1020197,8576,9874,2,1,Win,70.73134987774374,67.80293045583674,71.26256393861892,67.93061901555535
1020199,9827,9851,2,0,Win,76.50944444444444,74.81385880751084,74.05507031680096,71.29860339075368
1020200,8521,9941,0,0,Draw,70.02402240896359,67.54945311138809,74.55011500659927,71.42720094405207
1020201,7819,8689,1,0,Win,72.77714978464505,69.46046870669862,72.74767387680296,69.57805989243676
1020202,9836,8583,0,2,Defeat,71.00049362402304,67.78500070933227,71.43875,69.24270139221413
1020203,9748,9873,4,1,Win,79.42619047619048,75.65164960827086,72.45328353563647,69.35887402357992
1020204,8592,8481,1,0,Win,78.87332743884467,76.50969958015001,72.30206000895656,69.71637697285401
1020205,10249,4087,2,2,Draw,75.55376984126984,73.39608202370542,72.1757583474816,69.72240722585852
1020206,9831,8639,0,1,Defeat,73.42639206712434,69.95682100300365,79.72743410249763,76.6937345874716
1020207,9847,9853,2,0,Win,79.98196186914518,77.69557969109081,76.37351926626346,72.86564384991706
1020208,8583,9827,2,4,Defeat,71.43875,68.76190228701311,76.38944444444444,74.89705439979734
1020210,4087,8576,2,1,Win,72.1846472363705,69.11998683965207,69.97112025229673,67.0883879934682
1020213,8639,7819,3,0,Win,80.03523809523809,77.23263266862809,71.79631610219846,68.501322870456
1020215,8689,9836,0,0,Draw,73.68153914197258,70.73250130921832,70.23972204266322,67.56495302083536
1020216,9748,8521,1,1,Draw,79.98408521303259,77.61249432358326,69.35259383753501,66.71755052434196
1020218,9851,10249,0,2,Defeat,74.34920539730135,71.13002287140338,75.80555555555556,73.62740046017092
1020220,9853,8592,0,0,Draw,76.83008492282912,74.11946606924285,78.466067910714,75.60948435309818
1020222,9874,8481,1,0,Win,71.67882886564237,68.69826982098408,71.56883116883117,69.18062114653024
1020224,9941,9831,0,0,Draw,74.1085765450608,71.13786527971641,73.74861428934655,70.65721645186748
1020226,9873,9847,3,4,Defeat,73.83812240047534,71.1879344244585,80.26341641459972,78.07290589429937
1020228,8576,9748,1,1,Draw,70.36306164423812,66.50676267434288,78.92619047619048,74.89334541246666
1020229,9827,8689,1,0,Win,76.38944444444444,74.89705439979734,73.60064669345999,70.16003890320329
1020230,8521,9873,1,0,Win,69.54822875816994,67.2240079557994,73.83812240047534,70.59702533354941
1020231,7819,9874,1,3,Defeat,72.4891732450556,68.8056951648283,72.0081215827292,68.31260506356305
1020232,9836,9941,1,1,Draw,70.4076364811659,67.53450906131738,74.1085765450608,70.3391639810151
1020233,8592,8583,3,0,Win,78.466067910714,75.54071978433363,71.43875,69.09046128782092
1020234,10249,8639,1,0,Win,75.80555555555556,73.62740046017092,80.03523809523809,77.23263266862809
1020236,8481,9853,3,2,Win,72.46569637259293,69.600683842455,76.83008492282912,74.11946606924285
1020237,9831,4087,1,1,Draw,73.74861428934655,70.65721645186748,72.56991039426524,69.7936864021217
1020239,9847,9851,3,0,Win,79.80596186914518,77.71718396916569,74.04310460154538,71.6146881411661
1020241,8583,10249,1,2,Defeat,70.8858207070707,68.37452613312978,75.80555555555556,73.42566326058889
1020242,4087,8521,0,1,Defeat,73.16537037037037,69.31445503768539,70.43513352007469,68.55438969527205
1020245,8639,8481,4,1,Win,79.48796992481203,75.7114394975041,72.71941065830721,69.57707169702468
1020246,8689,9847,1,2,Defeat,73.60064669345999,70.16003890320329,80.14573964692295,77.69549812678466
1020248,9748,9831,3,4,Defeat,79.65329703569269,76.6107503185104,73.74861428934655,70.73903463368566
1020249,9851,9836,5,0,Win,73.82161919040479,71.1151295827536,70.01035141329258,66.96796449477283
1020250,9853,9827,2,3,Defeat,76.83008492282912,73.93387848609429,76.45695402298851,74.71617744846584
1020252,9874,8592,1,0,Win,72.11161364622126,68.35964691060491,78.45917135898986,73.72783716016573
1020254,9941,8576,0,2,Defeat,74.02872806021233,70.31631132861699,70.70921549039195,67.53336523844544
1020256,9873,7819,3,1,Win,73.83812240047534,71.1879344244585,72.31207041956567,68.61841177373259
1019385,8583,8576,4,1,Win,71.19748538011696,69.63790424753344,69.83376746016131,66.5798884725675
1019387,4087,9836,0,1,Defeat,72.95867585630744,70.07041428721699,69.898545572075,66.25716148316768
1019389,8639,8592,3,2,Win,80.03523809523809,77.68061246660788,79.44865900383141,77.04010412857963
1019391,8689,8481,2,1,Win,73.21663650075415,70.98858591323425,71.77854367854367,69.56142973188427
1019392,9748,10249,2,1,Win,80.10229885057473,77.31115729205713,75.7579365079365,73.28280141314623
1019393,9831,8521,0,0,Draw,74.43165522501907,71.97669156739524,71.98067635151227,69.4433016604998
1019395,9851,7819,3,2,Win,74.3716191904048,70.80915035311708,73.41048311797837,69.70563085449234
1019396,9874,9853,2,1,Win,72.43141314496813,68.51161440905074,76.83008492282912,73.37334405773689
1019397,9941,9847,1,3,Defeat,73.69809191149106,71.60004843795714,78.78621265284424,76.14828124259996
1019398,9873,9827,1,2,Defeat,73.1262705486235,70.83501305389007,76.24528735632184,74.3505154811996
1019400,8576,9873,3,1,Win,71.28658797298183,67.745841711248,72.72899782135076,70.40594969300854
1019402,9827,4087,0,0,Draw,76.05639846743296,74.0069430671672,72.33648148148148,69.7875986622961
1019406,9836,9748,1,2,Defeat,69.898545572075,66.33158997864881,79.47269358741681,76.34830764170746
1019408,8592,9851,0,1,Defeat,79.44865900383141,76.71961664504869,74.3716191904048,71.71209927972329
1019410,10249,9831,1,0,Win,75.56187739463601,73.32984827932354,74.43165522501907,71.44867046568991
1019412,8481,8583,0,0,Draw,70.36883116883116,68.56030029091527,71.50748538011695,69.30172908368799
1019414,9847,8521,1,0,Win,78.93166719829878,76.57925712558699,71.98067635151227,69.01905923625738
1019416,9853,8639,1,3,Defeat,75.89843535017954,72.35151112974296,80.03523809523809,77.34503177935255
1019417,9874,8689,1,1,Draw,72.68325138026225,68.90347919650553,72.74767387680296,70.55555942408648
1019419,8583,7819,1,1,Draw,71.10998538011697,69.51290424753344,72.95583991172226,69.27422737690118
1019420,8521,10249,2,2,Draw,71.95178746262339,68.17620209340024,75.3100916803503,73.24829929817503
1019422,4087,9847,2,2,Draw,71.2489393939394,68.40575324736245,78.93166719829878,76.35819583393746
1019424,8639,9874,2,2,Draw,79.72743410249763,76.3262376634701,72.83488536719035,69.17541744057999
1019426,8689,9853,3,0,Win,72.74767387680296,70.80198198300903,76.20063037737457,73.40012463744739
1019428,9748,8592,2,0,Win,79.47269358741681,76.76899222028679,79.44865900383141,76.42949806797358
1019429,9831,8576,3,0,Win,74.15797101449276,71.48075855304117,71.28658797298183,67.745841711248
1019431,9851,8481,1,1,Draw,73.79434646313207,70.93063760414397,70.87994227994227,69.11621659683156
1019433,9941,9827,3,2,Win,74.81198080037994,72.2839203741018,76.05639846743296,73.85542905544472
1019435,9873,9836,4,0,Win,72.45910279263221,70.14100631988335,69.898545572075,66.33158997864881
1019437,8576,10249,1,3,Defeat,71.28658797298183,68.03268264808895,74.53370279146142,72.59511330288376
1019438,9827,8639,1,1,Draw,74.77033786137234,72.78114530888826,79.47279751101892,76.51627888221944
1019441,7819,9748,1,0,Win,72.95583991172226,70.03260058264279,79.32269358741681,75.6206179646134
1019446,9836,8521,1,0,Win,70.07278244631186,66.6696933956996,71.56101823185415,68.91283657003471
1019447,8689,8583,1,1,Draw,73.21663650075415,71.34027330301973,71.30847222222222,69.27719578733334
1019449,8592,4087,2,0,Win,79.33199233716475,76.26188553696392,72.02700121515912,67.87460110330923
1019451,8481,9873,1,1,Draw,70.87994227994227,69.08618780209689,71.73380867498514,69.58546858963973
1019452,9847,9831,2,1,Win,78.78621265284424,76.59007384897056,74.2635265700483,71.98896562374823
1019454,9853,9941,1,1,Draw,76.20063037737457,73.49556070544442,74.4593945934834,71.73716874384012
1019455,9874,9851,2,6,Defeat,72.83488536719035,69.34198187030232,74.34920539730135,72.02581767762018
1019457,8583,9874,4,1,Win,71.06097222222222,69.21270380872373,72.83488536719035,69.17019332017152
1019459,8521,8576,1,1,Draw,71.98067635151227,68.71253686973502,71.28658797298183,67.7292915946979
1019461,4087,7819,2,4,Defeat,71.81055555555555,69.3724050596025,73.2296750371703,70.0534373542127
1019462,8639,8689,1,1,Draw,78.93279751101893,75.9241180676278,73.21663650075415,70.73288548623295
1019464,9748,9827,3,1,Win,78.25142921960072,76.00302901682358,75.9127621037966,73.51917480167711
1019467,10249,9847,0,3,Defeat,75.7579365079365,73.62967888350197,78.93166719829878,76.57925712558699
1019469,9831,9836,1,1,Draw,74.53721078057463,72.0514501421538,68.94341736694678,66.31846684447305
1019471,9851,9853,1,1,Draw,74.2293114980971,71.13769141989343,76.13497381171801,72.55985505854144
1019472,9941,8481,1,0,Win,74.81198080037994,72.5125500777315,69.78852813852815,68.18388555888556
1019475,9873,8592,1,1,Draw,72.90145573380867,70.68040025927728,79.44865900383141,76.78785956293792
1019478,9827,10249,2,2,Draw,76.24528735632184,74.52988268262563,75.7579365079365,73.62090695367739
1019479,7819,9831,1,1,Draw,72.76459567209093,69.94567138281037,74.53721078057463,71.8848986381023
1019481,9836,8576,1,1,Draw,70.75568842921784,66.79695794401677,70.15083039722425,67.00201886742516
1019484,8639,9851,2,0,Win,79.72743410249763,77.12693905537961,74.34920539730135,70.99189727151308
1019487,8689,9873,2,0,Win,73.47663650075415,71.75000935821032,72.45910279263221,70.32484470372172
1019488,8592,8521,1,1,Draw,79.44865900383141,76.77320754828592,71.95178746262339,69.1201465802859
1019490,8481,4087,1,1,Draw,70.39357864357865,68.74762272549354,72.48896686159844,69.91287762700652
1019492,9847,9748,2,0,Win,78.93166719829878,76.57925712558699,79.47269358741681,76.91343001932984
1019494,9853,8583,1,1,Draw,76.20063037737457,72.5896989520217,71.30847222222222,69.27719578733334
1019497,9874,9941,3,0,Win,71.33576097105508,67.50495897447769,74.55011500659927,71.8136861166335
1216803,10249,9941,1,1,Draw,74.95833333333334,72.63266751364577,75.31069935207833,72.31030795665669
1216804,4087,9827,2,3,Defeat,71.51551645487129,68.70155711910564,76.43469696969697,74.2569072692358
1216805,8481,8521,1,0,Win,72.30206000895656,69.67505465880441,70.82944862155388,68.77844554568239
1216806,9831,8576,0,1,Defeat,71.45121007647325,68.9729918441589,70.93830639948287,67.79450107230855
1216807,9847,8689,2,2,Draw,81.86055124581264,78.4413593542913,73.11926807970151,71.24631060598216
1216808,9837,8592,0,1,Defeat,71.23538961038962,69.1893598899615,78.3425046923232,75.79998168231026
1216809,9851,9748,0,1,Defeat,74.4816191904048,71.73286438418404,77.87575187969925,75.14326842804756
1216810,9853,8639,1,2,Defeat,76.83008492282912,74.37770039502314,79.15883156166278,76.86274095499888
1216811,9874,7794,2,3,Defeat,70.04151002506265,67.1491839101887,71.87213349917833,67.7025213553777
1216812,10242,9873,0,1,Defeat,68.61689431913116,65.99376463226578,72.01037037037037,69.04936803936805
1216901,7794,9827,3,1,Win,72.16386152547143,68.37725001918993,76.39473180076628,74.5710393081696
1216902,8639,9873,2,1,Win,78.86619998271541,76.00172167125233,72.99097643097643,70.84533390950503
1216903,8689,8576,4,4,Draw,72.45865426895982,70.24397846100295,73.27830639948289,69.1530869308944
1216904,10249,9831,3,1,Win,75.46751253132832,73.58575752708062,73.10701754385966,70.50619487151995
1216905,8481,9847,0,1,Defeat,72.20812061501718,69.22464143566391,82.25396157059315,78.72178705555008
1216906,9837,10242,1,1,Draw,71.38631868131867,69.2276619981482,69.48575396825397,66.59091375507279
1216907,9853,9851,2,0,Win,76.8895990928696,74.55131213568643,74.86889191767753,71.19926540740325
1216908,9874,4087,2,1,Win,71.57502451781627,68.50179218310619,72.5200402643951,70.02960885287668
1216909,9941,8521,3,1,Win,75.05644833993259,72.28855961539692,69.67338847117794,67.05960298473457
1216910,8592,9748,1,4,Defeat,77.92296446243815,75.61484268337816,77.33506864988559,74.92624192359891
1216911,8576,8592,0,2,Defeat,72.8668778280543,68.5202406105481,78.34940124404734,74.65984196649926
1216912,9827,9941,1,0,Win,76.13109543712991,74.3602955065167,75.05644833993259,72.60834571165361
1216913,8521,8689,2,0,Win,70.30586967418546,67.95997892458418,72.45865426895982,70.2234481891358
1216914,4087,8639,0,2,Defeat,71.37191996364322,69.76252213799707,78.86619998271541,76.16876712579777
1216915,9748,7794,5,2,Win,78.90075187969924,76.06935992275974,73.03672680061374,68.96792759288957
1216916,9831,8481,2,1,Win,73.57609966946352,70.90053170831203,72.30206000895656,69.20143736700533
1216917,9847,9853,1,2,Defeat,82.25396157059315,78.6895556505914,76.17431670084302,74.03776725755195
1216918,9851,9837,1,0,Win,74.86889191767753,72.22487443889464,71.50155677655678,69.48093744490804
1216919,10242,10249,1,1,Draw,69.3952276524645,66.21011538677443,75.10453612479475,72.9750572226004
1216920,9873,9874,3,1,Win,72.45370370370371,69.87127946127947,70.87145308924485,68.64802852252434
1216921,7794,9873,2,3,Defeat,72.34581770970465,68.6538780061127,73.09097643097644,70.890342822161
1216922,8639,8521,1,0,Win,79.15883156166278,76.86274095499888,70.30586967418546,67.95997892458418
1216923,8689,9827,0,4,Defeat,73.58378795879939,69.87596962530637,76.44136363636363,73.93288184879094
1216924,8592,9831,2,2,Draw,77.92296446243815,74.38383127054854,73.17609966946353,70.88972029750062
1216925,8481,9851,1,3,Defeat,71.59902970592626,68.77257531996145,74.94889191767753,72.5028601786451
1216926,9837,4087,1,2,Defeat,71.16919913419913,69.01640444999227,72.27837359772843,69.53632689478451
1216927,9853,10242,2,0,Win,77.1114036041478,74.88597303034733,69.3952276524645,66.43561072476977
1216928,9874,9748,1,1,Draw,71.57502451781627,68.57643567686733,77.76006864988558,74.61711389192095
1216929,9941,8576,2,4,Defeat,75.05644833993259,72.37598716111323,70.93830639948287,67.7859097240433
1216930,10249,9847,1,1,Draw,73.5894998929107,71.81824473684054,81.04226523297491,78.08423913349219
1216931,8576,9874,0,1,Defeat,73.27830639948289,69.06276922817553,71.43291925465839,68.43850742161568
1216932,8521,7794,3,0,Win,69.74238095238096,67.52852301207564,72.32228829793993,67.56166915287444
1216933,4087,9853,2,2,Draw,72.27837359772843,69.20161615098286,77.1114036041478,74.61960513897944
1216934,8689,8639,2,0,Win,72.45865426895982,69.90981868138864,79.15883156166278,76.87893389462533
1216935,9748,9837,3,0,Win,78.75075187969925,76.36775764471989,71.38631868131867,68.9574932049531
1216936,9831,9941,1,0,Win,73.43165522501907,70.75523256301288,73.62702412430149,70.37826549774985
1216937,9847,9851,1,2,Defeat,81.60123720313018,78.87132116656664,74.94889191767753,72.5028601786451
1216938,10242,8481,3,3,Draw,69.3952276524645,66.34218609384513,72.30206000895656,69.42713591088568
1216939,9873,10249,1,1,Draw,72.52370370370372,70.56067340067341,74.10478675136116,72.20093441558286
1216940,9827,8592,1,0,Win,76.5161111111111,74.88882054610896,77.92296446243815,75.3365698363306
1216941,7794,8689,2,1,Win,71.89566291094305,67.81405446724504,72.45865426895982,70.14497370758644
1216942,10249,9827,1,0,Win,74.70654761904761,72.10762413804905,75.14671717171717,72.28110377979594
1216943,8481,8576,1,1,Draw,71.56883116883117,68.7203996612419,73.27830639948289,69.28642026422774
1216944,9847,10242,4,0,Win,83.32238006027305,79.5461095095368,70.16575396825397,66.83533075112022
1216945,9837,8521,0,0,Draw,71.38631868131867,69.11701002385988,69.74238095238096,67.52852301207564
1216947,9853,9873,1,0,Win,76.8895990928696,74.39137041074471,72.99097643097643,70.00953474135292
1216948,9874,9831,0,1,Defeat,70.82458592132505,67.97638620949448,73.83165522501908,71.53726695374293
1216949,9941,9748,3,0,Win,75.31069935207833,72.88676098966053,77.57003105590061,74.4809496175988
1216950,8592,8639,1,0,Win,77.92296446243815,75.61484268337816,79.15883156166278,76.47031671257464
1216951,8576,9853,0,0,Draw,73.27830639948289,69.1530869308944,76.17431670084302,74.06624205073263
1216952,9827,9874,2,2,Draw,76.18306513409962,74.38889931958344,71.20835785114961,68.1895157785838
1216953,8521,8592,1,2,Defeat,69.73395989974935,67.52469526087947,77.92296446243815,74.84010832682561
1216954,4087,8481,1,1,Draw,70.56863713536039,68.66923715617776,72.46569637259293,69.38640391560823
1216955,8639,7794,0,0,Draw,79.03777893008383,75.18669098158048,71.83142048670062,67.83030791077121
1216956,8689,9941,1,0,Win,72.45865426895982,69.81265047526321,74.18334892472792,71.38442209266923
1216957,9748,10249,1,0,Win,77.33506864988559,74.92624192359891,74.96904761904763,72.05593788189482
1216958,9831,9847,2,1,Win,73.65387744724129,71.3072747237507,83.1531169023783,79.30257911492282
1216959,10242,9851,2,3,Defeat,70.16575396825397,66.80540650869598,74.35065436978479,71.54739272520602
1216960,9873,9837,1,0,Win,72.99097643097643,70.84488827670646,70.02967532467532,67.80738675200398
1216961,8592,8689,0,3,Defeat,78.30045387562629,74.55541736745226,72.2408052987081,69.27197123706074
1216962,10249,8576,3,0,Win,75.30238095238096,72.84192076039902,70.37992130631517,67.72794685358042
